"ID","SKU","Name","Slug","Permalink","Type","Current price (R)","Regular price (R)","Sale price (R)","On sale","In stock","Low stock remaining","Categories","Category slugs","Image URLs","Short description","Description (text)"
"2276","BB214J010","Enginetech Ford 289302 Windsor Rod Bearing (0.10mm","enginetech-ford-289302-windsor-rod-bearing-0-10mm","https://allamericanmuscle.co.za/product/enginetech-ford-289302-windsor-rod-bearing-0-10mm/","simple","1081.60","1081.60","1081.60","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/79065757-4757-48d0-ac01-b8c113b742d9.webp","Ford 289302 Windsor Rod Bearing (0.10mm – fits Ford Small Block (Windsor). The Ford 289302 Windsor Rod Bearing (0.10mm from All American Muscle. Precision…","The Ford 289302 Windsor Rod Bearing (0.10mm from All American Muscle. Precision engine bearings that meet or exceed OE specifications for correct clearance and long service life. Engineered to fit Ford Small Block (Windsor) applications. Genuine Enginetech quality, in stock and ready to ship. Brand: Enginetech Application: Ford Small Block (Windsor) Part No: BB214J010"
"2277","BC296J010","Enginetech SBC Main Bearing Large Journal (0.10mm)","enginetech-sbc-main-bearing-large-journal-0-10mm","https://allamericanmuscle.co.za/product/enginetech-sbc-main-bearing-large-journal-0-10mm/","simple","1293.83","1293.83","1293.83","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/9bd0a7c8-d1c0-4466-b270-b6781765ac73.webp","SBC Main Bearing Large Journal (0.10mm) – fits Small Block Chevy. Fit your build with the SBC Main Bearing Large Journal (0.10mm). Precision engine bearin…","Fit your build with the SBC Main Bearing Large Journal (0.10mm). Precision engine bearings that meet or exceed OE specifications for correct clearance and long service life. Engineered to fit Small Block Chevy applications. Backed by Enginetech and ideal for street and performance use. Brand: Enginetech Application: Small Block Chevy Part No: BC296J010"
"2278","R40058-STD","Enginetech Piston Ring Set 4 inch Bore (Standard)","enginetech-piston-ring-set-4-inch-bore-standard","https://allamericanmuscle.co.za/product/enginetech-piston-ring-set-4-inch-bore-standard/","simple","1215.98","1215.98","1215.98","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/173b6d09-2cf3-484a-a0c8-92525514602f.webp","Piston Ring Set 4 inch Bore (Standard). Shop the Piston Ring Set 4 inch Bore (Standard) at All American Muscle. Quality pistons and rings for dependable c…","Shop the Piston Ring Set 4 inch Bore (Standard) at All American Muscle. Quality pistons and rings for dependable compression and cylinder sealing in rebuilds and performance builds. A reliable Enginetech choice for your American muscle or hot-rod project. Brand: Enginetech Part No: R40058-STD"
"2279","F302-4","GASKET FORD 4.3L 260 4.7L 289 5.0L 302 OE UMB VSS","gasket-ford-4-3l-260-4-7l-289-5-0l-302-oe-umb-vss","https://allamericanmuscle.co.za/product/gasket-ford-4-3l-260-4-7l-289-5-0l-302-oe-umb-vss/","simple","1740.10","1740.10","1740.10","no","yes","","Gaskets & Seals","gaskets-seals","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/5bcc5b7e-e0b1-44dd-9df4-0ceecda097ff.webp","GASKET FORD 4.3L 260 4.7L 289 5.0L 302 OE UMB VSS – fits Ford Small Block (Windsor). Upgrade with the GASKET FORD 4.3L 260 4.7L 289 5.0L 302 OE UMB VSS. P…","Upgrade with the GASKET FORD 4.3L 260 4.7L 289 5.0L 302 OE UMB VSS. Provides a durable, leak-free seal and is made to meet or exceed OE specifications. Engineered to fit Ford Small Block (Windsor) applications. Enginetech performance you can count on, shipped fast across South Africa. Brand: Enginetech Application: Ford Small Block (Windsor) Part No: F302-4"
"2280","P1534-8-030","Enginetech Chevy 350 Flat Top Engine Piston Set 0.0","enginetech-chevy-350-flat-top-engine-piston-set-0-0","https://allamericanmuscle.co.za/product/enginetech-chevy-350-flat-top-engine-piston-set-0-0/","simple","4370.00","4370.00","4370.00","no","yes","1","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/5b57578e-f9d9-428f-8686-b7f821344029.webp","Chevy 350 Flat Top Engine Piston Set 0.0 – fits Small Block Chevy. Chevy 350 Flat Top Engine Piston Set 0.0. Quality pistons and rings for dependable comp…","Chevy 350 Flat Top Engine Piston Set 0.0. Quality pistons and rings for dependable compression and cylinder sealing in rebuilds and performance builds. Engineered to fit Small Block Chevy applications. Genuine Enginetech quality, in stock and ready to ship. Brand: Enginetech Application: Small Block Chevy Part No: P1534-8-030"
"2281","BB253JSTD","Enginetech Rod Bearing GM Chevy Small Block Large J","enginetech-rod-bearing-gm-chevy-small-block-large-j","https://allamericanmuscle.co.za/product/enginetech-rod-bearing-gm-chevy-small-block-large-j/","simple","764.81","764.81","764.81","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/35883487-5078-4d69-8114-eb47097432bb.webp","Rod Bearing GM Chevy Small Block Large J – fits GM / Chevrolet. The Rod Bearing GM Chevy Small Block Large J from All American Muscle. Precision engine be…","The Rod Bearing GM Chevy Small Block Large J from All American Muscle. Precision engine bearings that meet or exceed OE specifications for correct clearance and long service life. Engineered to fit GM / Chevrolet applications. Backed by Enginetech and ideal for street and performance use. Brand: Enginetech Application: GM / Chevrolet Part No: BB253JSTD"
"2282","BB607J020","Enginetech Ford 351 Cleveland Rod Bearing (0.20mm)","enginetech-ford-351-cleveland-rod-bearing-0-20mm","https://allamericanmuscle.co.za/product/enginetech-ford-351-cleveland-rod-bearing-0-20mm/","simple","598.69","598.69","598.69","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/cf71908a-d8d2-4b3c-9c76-492ae782aebf.webp","Ford 351 Cleveland Rod Bearing (0.20mm) – fits Ford 351 Cleveland. Fit your build with the Ford 351 Cleveland Rod Bearing (0.20mm). Precision engine beari…","Fit your build with the Ford 351 Cleveland Rod Bearing (0.20mm). Precision engine bearings that meet or exceed OE specifications for correct clearance and long service life. Engineered to fit Ford 351 Cleveland applications. A reliable Enginetech choice for your American muscle or hot-rod project. Brand: Enginetech Application: Ford 351 Cleveland Part No: BB607J020"
"2283","BB607J030","Enginetech Ford 351 Cleveland Rod Bearing (0.30mm)","enginetech-ford-351-cleveland-rod-bearing-0-30mm","https://allamericanmuscle.co.za/product/enginetech-ford-351-cleveland-rod-bearing-0-30mm/","simple","598.69","598.69","598.69","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/cf71908a-d8d2-4b3c-9c76-492ae782aebf.webp","Ford 351 Cleveland Rod Bearing (0.30mm) – fits Ford 351 Cleveland. Shop the Ford 351 Cleveland Rod Bearing (0.30mm) at All American Muscle. Precision engi…","Shop the Ford 351 Cleveland Rod Bearing (0.30mm) at All American Muscle. Precision engine bearings that meet or exceed OE specifications for correct clearance and long service life. Engineered to fit Ford 351 Cleveland applications. Enginetech performance you can count on, shipped fast across South Africa. Brand: Enginetech Application: Ford 351 Cleveland Part No: BB607J030"
"2284","CC440","Enginetech Ford Windsor Cam Bearing","enginetech-ford-windsor-cam-bearing","https://allamericanmuscle.co.za/product/enginetech-ford-windsor-cam-bearing/","simple","727.13","727.13","727.13","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/04/product20283429.webp","Ford Windsor Cam Bearing – fits Ford Small Block (Windsor). High-quality materials with a precise fit and optimal support for your camshaft. Reduced frict…","High-quality materials with a precise fit and optimal support for your camshaft. Reduced friction and reliable performance."
"2285","BB253J010","Enginetech SBC Rod Bearing Set (0.10mm)","enginetech-sbc-rod-bearing-set-0-10mm","https://allamericanmuscle.co.za/product/enginetech-sbc-rod-bearing-set-0-10mm/","simple","650.00","650.00","650.00","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/35883487-5078-4d69-8114-eb47097432bb.webp","SBC Rod Bearing Set (0.10mm) – fits Small Block Chevy. SBC Rod Bearing Set (0.10mm). Precision engine bearings that meet or exceed OE specifications for c…","SBC Rod Bearing Set (0.10mm). Precision engine bearings that meet or exceed OE specifications for correct clearance and long service life. Engineered to fit Small Block Chevy applications. Backed by Enginetech and ideal for street and performance use. Brand: Enginetech Application: Small Block Chevy Part No: BB253J010"
"2286","R40058-030","Enginetech 4 inch Bore Rings For AMC Chrysler (4.03","enginetech-4-inch-bore-rings-for-amc-chrysler-4-03","https://allamericanmuscle.co.za/product/enginetech-4-inch-bore-rings-for-amc-chrysler-4-03/","simple","1215.98","1215.98","1215.98","no","yes","1","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/6ac176ec-a495-4824-88a0-96dc5f1c11dc.webp","4 inch Bore Rings For AMC Chrysler (4.03 – fits Chrysler / Mopar. The 4 inch Bore Rings For AMC Chrysler (4.03 from All American Muscle. Quality pistons a…","The 4 inch Bore Rings For AMC Chrysler (4.03 from All American Muscle. Quality pistons and rings for dependable compression and cylinder sealing in rebuilds and performance builds. Engineered to fit Chrysler / Mopar applications. A reliable Enginetech choice for your American muscle or hot-rod project. Brand: Enginetech Application: Chrysler / Mopar Part No: R40058-030"
"2287","BB214J020","Enginetech Ford 289302 Windsor Rod Bearing Set (0.","enginetech-ford-289302-windsor-rod-bearing-set-0","https://allamericanmuscle.co.za/product/enginetech-ford-289302-windsor-rod-bearing-set-0/","simple","1071.10","1071.10","1071.10","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/79065757-4757-48d0-ac01-b8c113b742d9.webp","Ford 289302 Windsor Rod Bearing Set (0. – fits Ford Small Block (Windsor). Fit your build with the Ford 289302 Windsor Rod Bearing Set (0.. Precision engi…","Fit your build with the Ford 289302 Windsor Rod Bearing Set (0.. Precision engine bearings that meet or exceed OE specifications for correct clearance and long service life. Engineered to fit Ford Small Block (Windsor) applications. Enginetech performance you can count on, shipped fast across South Africa. Brand: Enginetech Application: Ford Small Block (Windsor) Part No: BB214J020"
"2288","BB253J030","Enginetech SBC Rod Bearing Large Journal (0.30mm)","enginetech-sbc-rod-bearing-large-journal-0-30mm","https://allamericanmuscle.co.za/product/enginetech-sbc-rod-bearing-large-journal-0-30mm/","simple","670.71","670.71","670.71","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/79065757-4757-48d0-ac01-b8c113b742d9.webp","SBC Rod Bearing Large Journal (0.30mm) – fits Small Block Chevy. Shop the SBC Rod Bearing Large Journal (0.30mm) at All American Muscle. Precision engine…","Shop the SBC Rod Bearing Large Journal (0.30mm) at All American Muscle. Precision engine bearings that meet or exceed OE specifications for correct clearance and long service life. Engineered to fit Small Block Chevy applications. Genuine Enginetech quality, in stock and ready to ship. Brand: Enginetech Application: Small Block Chevy Part No: BB253J030"
"2289","BB608J00","Enginetech Big end Bearing 351 Windsor","enginetech-big-end-bearing-351-windsor","https://allamericanmuscle.co.za/product/enginetech-big-end-bearing-351-windsor/","simple","593.48","593.48","593.48","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/de10896c-ca4c-42d6-b6e1-9d3faa898c8c.webp","Big end Bearing 351 Windsor – fits Ford Small Block (Windsor). Upgrade with the Big end Bearing 351 Windsor. Precision engine bearings that meet or exceed…","Upgrade with the Big end Bearing 351 Windsor. Precision engine bearings that meet or exceed OE specifications for correct clearance and long service life. Engineered to fit Ford Small Block (Windsor) applications. Backed by Enginetech and ideal for street and performance use. Brand: Enginetech Application: Ford Small Block (Windsor) Part No: BB608J00"
